org,actor,type,event_months,event_weight,max_event_type_freq,event_type_most_common,event_type_diversity,months_pct,engagement_score
pytorch,hit-giggs,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HIT-Owen,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HIT-Owen,WatchEvent,1,1,1,WatchEvent,1,0.2,0.22
pytorch,hitcszq,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hitergelei,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hitlgy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hitvoice,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,hitvoice,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,hitvoice,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hitzzc,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hiuryoliveira,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hixun,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hjalmarlucius,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hjalmarlucius,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,hjalmarlucius,WatchEvent,1,1,1,WatchEvent,1,0.2,0.22
pytorch,hjbahng,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hjh1242832822,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hjhjianghua,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,hjimce,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hjjlovecyy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hjlin0515,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hjpwhu,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hjweide,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hjweide,IssueCommentEvent,1,2,1,IssueCommentEvent,2,0.2,0.24000000000000002
pytorch,hkashyap,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hkazuakey,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hl475,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hl475,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,hlabathems,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HLearning,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hli2020,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hlku,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hllj,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hllj,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,hlm12348765,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hlng2002,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hlu1,ForkEvent,1,0,1,ForkEvent,4,0.2,0.2
pytorch,hlu1,IssueCommentEvent,1,1,1,IssueCommentEvent,4,0.2,0.22
pytorch,hlu1,PullRequestEvent,2,2,2,PullRequestEvent,3,0.3,0.33999999999999997
pytorch,hlu1,PullRequestReviewCommentEvent,1,2,1,PullRequestReviewCommentEvent,4,0.2,0.24000000000000002
pytorch,hlu1,PushEvent,1,2,1,PushEvent,2,0.2,0.24000000000000002
pytorch,HLuff,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hlwsmith,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hmaarrfk,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
pytorch,hmashlah,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hmc-cs-mdrissi,ForkEvent,1,0,1,ForkEvent,4,0.2,0.2
pytorch,hmc-cs-mdrissi,IssueCommentEvent,1,2,1,IssueCommentEvent,4,0.2,0.24000000000000002
pytorch,hmc-cs-mdrissi,IssuesEvent,1,2,1,IssuesEvent,4,0.2,0.24000000000000002
pytorch,hmc-cs-mdrissi,PullRequestEvent,1,2,1,PullRequestEvent,4,0.2,0.24000000000000002
pytorch,hmc-cs-mdrissi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HMEIatJHU,IssueCommentEvent,1,3,1,IssueCommentEvent,2,0.2,0.26
pytorch,HMEIatJHU,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,HMJiangGatech,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hmtai6,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hncz003,ForkEvent,2,0,1,ForkEvent,1,0.3,0.3
pytorch,hnq90,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hoagy-davis-digges,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,hoangpq,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hoangstark,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hoangtuanhedspi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HobbitLong,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hobbyjobs,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,Hockey86,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hodgka,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,hohahuho,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hoisee,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hoister625,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HoJSim,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hollance,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,holli,ForkEvent,1,0,1,ForkEvent,3,0.2,0.2
pytorch,holli,IssueCommentEvent,1,1,1,IssueCommentEvent,3,0.2,0.22
pytorch,holli,PullRequestEvent,1,2,1,PullRequestEvent,3,0.2,0.24000000000000002
pytorch,hollisnymark,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hollobit,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hollyyahui,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hologerry,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hologerry,WatchEvent,3,0,1,WatchEvent,1,0.5,0.5
pytorch,HolyChen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,holylw2010,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,holytoner,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,homangab,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,homebovine,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,homekuanyi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,homofortis,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,homofortis,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,honestabelink,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,honeyflyfish,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,honeyflyfish,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,hong,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongdayu,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hongge831,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,honggui,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Honghe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongjian,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongjic,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongkedavid,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongrui16,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hongshunyang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongtaox,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongtiao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HongweiLuan,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,HongweiLuan,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,hongweizeng,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongxiyang,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hongyi-zhang,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,hongyunL,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongyunyan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hongyx11,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hongzimao,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HonoMi,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,Honwiy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hoojaoh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hook923,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hooloong,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Hope0310,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hopesAccount,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HoPiao,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hopkinslaurel,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HoraceChoi95,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,horefice,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Horizon-Blue,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,horizon94,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,horker,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,horsefefe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hortian,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hosford42,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hosiukeung,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hosshi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hosttor,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hotzeng,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hou-yz,ForkEvent,2,0,2,ForkEvent,1,0.3,0.3
pytorch,houbenzhou,ForkEvent,2,0,1,ForkEvent,2,0.3,0.3
pytorch,houbenzhou,WatchEvent,2,0,1,WatchEvent,2,0.3,0.3
pytorch,Houchaoqun,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,houdong1992,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,houseroad,CreateEvent,1,1,1,CreateEvent,5,0.2,0.22
pytorch,houseroad,ForkEvent,1,0,1,ForkEvent,3,0.2,0.2
pytorch,houseroad,IssueCommentEvent,6,2,6,IssueCommentEvent,3,1,1.04
pytorch,houseroad,IssuesEvent,2,2,2,IssuesEvent,5,0.3,0.33999999999999997
pytorch,houseroad,PullRequestEvent,5,2,5,PullRequestEvent,3,0.8,0.8400000000000001
pytorch,houseroad,PullRequestReviewCommentEvent,5,3,5,PullRequestReviewCommentEvent,5,0.8,0.8600000000000001
pytorch,houseroad,PushEvent,3,3,3,PushEvent,5,0.5,0.56
pytorch,houx15,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,houxianxu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,houz42,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Howal,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,Howal,PullRequestEvent,1,2,1,PullRequestEvent,2,0.2,0.24000000000000002
pytorch,howard50b,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,howardlau1999,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,howieraem,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,howl-anderson,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,howmedo,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,howmedo,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,howonlee,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HowookJeong,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,howtocodewang,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,Hoyeop,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,Hoyeop,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,hp027,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hpaliwal4,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hqleeUstc,ForkEvent,2,0,1,ForkEvent,1,0.3,0.3
pytorch,hqqasw,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HRG-CDL,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hriad,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hristo-vrigazov,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hryym,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hsab,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hsaghir,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
pytorch,hsaghir,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hsandmann,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hsandmann,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,hsed,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
pytorch,hsen-dev,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,hshinz,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hsiaray,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Hsintao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hsmyy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Hsuxu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hsvgbkhgbv,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hsz1273327,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hszhao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,htadashi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,htaghizadeh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HTAustin,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,htfy96,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,hthuwal,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,htkang369,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HTLife,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
pytorch,HTplex,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,huache,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HuachunWang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huaer9258,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Huaguanglee,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,huaiwen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HuaizhengZhang,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HuaizhengZhang,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,HuaizhengZhang,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,HuaizhengZhang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huajun262,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huang475,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Huangamarr,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huangcanjtu,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,huangfeitao,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,huangfude,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huanghaiyang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huangjingcai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huangjinze,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HuangJunJie2017,IssueCommentEvent,1,2,1,IssueCommentEvent,2,0.2,0.24000000000000002
pytorch,HuangJunJie2017,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,huanglianghua,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,huanglianghua,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,huanglin6385,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,huanglin6385,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,huanglinjia,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,huanglizhuo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huangnengCSU,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huangr76,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,huangtao36,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,huangxGo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huangziwei,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HuangZurong,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huanhuanzhang,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,huanpenglee,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huasanyelao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huashi59688,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,huaxz1986,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,huayuli00,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,huayuli00,PullRequestEvent,1,2,1,PullRequestEvent,2,0.2,0.24000000000000002
pytorch,hub33k,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hubeihubei,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hubert0071,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HubKG,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hubrisnxs,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hubutm20,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hudengjunai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HudsonHuang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hufangjian,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hufengshuo07,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hugcis,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hughian,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hughperkins,IssueCommentEvent,3,1,3,IssueCommentEvent,2,0.5,0.52
pytorch,hughperkins,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
pytorch,hughperkins,PullRequestReviewCommentEvent,1,1,1,PullRequestReviewCommentEvent,3,0.2,0.22
pytorch,HughRunyan,IssueCommentEvent,1,2,1,IssueCommentEvent,2,0.2,0.24000000000000002
pytorch,HughRunyan,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,HughWen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hugo1840,ForkEvent,2,0,1,ForkEvent,1,0.3,0.3
pytorch,hugo1840,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hugobrilhante,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hugochan,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,HugoTian,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huguosheng,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huguyuehuhu,IssueCommentEvent,2,2,2,IssueCommentEvent,2,0.3,0.33999999999999997
pytorch,huguyuehuhu,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,huguyuehuhu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huhk-sysu,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,huhk-sysu,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,huhu087,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huhuhang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HuiCheng,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huihuifan,IssueCommentEvent,2,2,2,IssueCommentEvent,2,0.3,0.33999999999999997
pytorch,huihuifan,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
pytorch,huihuifan,PushEvent,1,2,1,PushEvent,3,0.2,0.24000000000000002
pytorch,HuiiChong,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huijianpzh,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HuiLi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huiqiao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huiqu18,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HuirongZhang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huitseeker,ForkEvent,1,0,1,ForkEvent,3,0.2,0.2
pytorch,huitseeker,IssueCommentEvent,2,1,2,IssueCommentEvent,2,0.3,0.32
pytorch,huitseeker,PullRequestEvent,2,2,2,PullRequestEvent,2,0.3,0.33999999999999997
pytorch,HuiyuanXie,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huizhang0110,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Hujun,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hujun100,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hulaizh,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,Hulalazz,ForkEvent,2,0,1,ForkEvent,1,0.3,0.3
pytorch,huliang2016,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,humandream1,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,Humilton,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,HuMingqi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,humorbeing,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hunan-rostomyan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hundan2020,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hung0913208,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hungnd11,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hungpham2511,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hungrybear88,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hungthanhpham94,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hungthanhpham94,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,HungUnicorn,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hungvanminh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hunterluok,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,huntzhan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Hurmean,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,husha1993,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hushaoqing,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hushicai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,husqin,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hussainmoiz39,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hust-kevin,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hust0zzcc,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huster-wgm,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,huster-wgm,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,HustlehardInc,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hustszh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hustwcw,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hustzwen,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hustzxd,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hutuworm,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hux999,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,huyhoang17,ForkEvent,2,0,1,ForkEvent,2,0.3,0.3
pytorch,huyhoang17,PullRequestReviewCommentEvent,2,1,2,PullRequestReviewCommentEvent,1,0.3,0.32
pytorch,huyhoang17,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,huynguyen-n,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huzech,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,huzichunjohn,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,Hv0nnus,IssuesEvent,2,2,2,IssuesEvent,1,0.3,0.33999999999999997
pytorch,hvy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hwlsniper,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hwnam831,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,hwnam831,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,hwtsky,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hwtsky,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
